FID,x,y,lineament_dens,drainage_dens,curah_hujan,slope,elevasi,litologi_Alluvial,litologi_Batigamping,litologi_Batuan_Sedimen,litologi_Batugamping,litologi_Breksi_Gunung_Api,litologi_Breksi_dan_Piroklastik_Muda,litologi_Breksi_dan_Piroklastik_Tua,litologi_Volkanoklastik,potensi
1092,108.2878,-7.2720899999999995,0.49740100000000004,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1093,108.2928,-7.2720899999999995,0.49740100000000004,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1094,108.2978,-7.2720899999999995,0.49740100000000004,269.9412,350,2,7,0,0,0,0,0,0,1,0,0
1095,108.3028,-7.2720899999999995,0.47051499999999996,249.9456,350,2,6,0,0,0,0,0,0,1,0,0
1096,108.3128,-7.2720899999999995,0.416742,229.9499,350,2,6,0,0,0,0,0,0,1,0,1
1097,108.3278,-7.2720899999999995,0.336082,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1098,108.3329,-7.2720899999999995,0.309195,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1099,108.3379,-7.2720899999999995,0.28230900000000003,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1100,108.3379,-7.2720899999999995,0.28230900000000003,209.9543,350,2,5,0,0,0,0,0,0,1,0,0
1101,108.3429,-7.2720899999999995,0.255422,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1102,108.3479,-7.2720899999999995,0.255422,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1103,108.3529,-7.2720899999999995,0.22853600000000002,229.9499,350,2,4,0,0,0,0,0,0,1,0,0
1104,108.1275,-7.26842,0.147876,249.9456,350,2,9,0,0,0,0,1,0,0,0,0
1105,108.1325,-7.26842,0.147876,229.9499,350,2,9,0,0,0,0,0,1,0,0,0
1106,108.1375,-7.26842,0.147876,209.9543,350,2,8,0,0,0,0,0,1,0,0,0
1107,108.1426,-7.26842,0.12099000000000001,189.9586,350,2,8,0,0,0,0,0,1,0,0,0
1108,108.1976,-7.26842,0.22853600000000002,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1109,108.2027,-7.26842,0.28230900000000003,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1110,108.2077,-7.26842,0.336082,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1111,108.2127,-7.26842,0.389855,189.9586,350,3,7,0,0,0,0,0,0,1,0,0
1112,108.2527,-7.26842,0.524288,269.9412,350,3,9,0,0,0,0,0,0,1,0,0
1113,108.2577,-7.26842,0.524288,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1114,108.2627,-7.26842,0.524288,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1115,108.2678,-7.26842,0.524288,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1116,108.2728,-7.26842,0.524288,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1117,108.2778,-7.26842,0.524288,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1118,108.2828,-7.26842,0.524288,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1119,108.2878,-7.26842,0.524288,289.9369,350,2,8,0,0,0,0,0,0,1,0,0
1120,108.2928,-7.26842,0.524288,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1121,108.2978,-7.26842,0.524288,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1122,108.3028,-7.26842,0.49740100000000004,269.9412,350,3,6,0,0,0,0,0,0,1,0,0
1123,108.3078,-7.26842,0.47051499999999996,249.9456,350,2,6,0,0,0,0,0,0,1,0,0
1124,108.3228,-7.26842,0.362969,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1125,108.3278,-7.26842,0.336082,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1126,108.3329,-7.26842,0.309195,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1127,108.3379,-7.26842,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1128,108.3429,-7.26842,0.255422,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1129,108.3479,-7.26842,0.22853600000000002,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1130,108.3529,-7.26842,0.201649,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1131,108.1275,-7.26475,0.174763,269.9412,350,2,9,0,0,0,0,0,1,0,0,0
1132,108.1325,-7.26475,0.174763,229.9499,350,2,9,0,0,0,0,0,1,0,0,0
1133,108.1375,-7.26475,0.174763,209.9543,350,2,8,0,0,0,0,0,1,0,0,0
1134,108.1426,-7.26475,0.174763,189.9586,350,2,8,0,0,0,0,0,1,0,0,0
1135,108.1976,-7.26475,0.255422,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1136,108.2027,-7.26475,0.336082,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1137,108.2077,-7.26475,0.389855,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1138,108.2127,-7.26475,0.416742,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1139,108.2177,-7.26475,0.47051499999999996,189.9586,350,3,8,0,0,0,0,0,0,1,0,0
1140,108.2527,-7.26475,0.5511739999999999,269.9412,350,4,9,0,0,0,0,0,0,1,0,0
1141,108.2577,-7.26475,0.5511739999999999,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1142,108.2627,-7.26475,0.5511739999999999,289.9369,350,3,10,0,0,0,0,0,0,1,0,0
1143,108.2678,-7.26475,0.5511739999999999,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1144,108.2728,-7.26475,0.5511739999999999,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1145,108.2778,-7.26475,0.5511739999999999,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1146,108.2828,-7.26475,0.5511739999999999,309.9325,350,3,9,0,0,0,0,0,0,1,0,0
1147,108.2878,-7.26475,0.5511739999999999,289.9369,350,2,8,0,0,0,0,0,0,1,0,0
1148,108.2928,-7.26475,0.5511739999999999,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1149,108.2978,-7.26475,0.524288,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1150,108.3028,-7.26475,0.49740100000000004,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1151,108.3078,-7.26475,0.47051499999999996,249.9456,350,3,7,0,0,0,0,0,0,1,0,0
1152,108.3128,-7.26475,0.44362799999999997,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1153,108.3178,-7.26475,0.416742,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1154,108.3178,-7.26475,0.416742,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1155,108.3228,-7.26475,0.362969,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1156,108.3278,-7.26475,0.336082,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1157,108.3329,-7.26475,0.309195,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1158,108.3379,-7.26475,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1159,108.3379,-7.26475,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1160,108.3429,-7.26475,0.255422,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1161,108.3479,-7.26475,0.22853600000000002,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1162,108.3529,-7.26475,0.201649,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1163,108.1275,-7.261089999999999,0.201649,269.9412,350,2,9,0,0,0,0,0,1,0,0,0
1164,108.1325,-7.261089999999999,0.201649,249.9456,350,2,9,0,0,0,0,0,1,0,0,0
1165,108.1375,-7.261089999999999,0.201649,229.9499,350,2,9,0,0,0,0,0,1,0,0,0
1166,108.1426,-7.261089999999999,0.201649,209.9543,350,2,9,0,0,0,0,0,1,0,0,0
1167,108.1876,-7.261089999999999,0.201649,189.9586,350,1,6,0,0,0,0,0,1,0,0,0
1168,108.1976,-7.261089999999999,0.309195,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1169,108.2027,-7.261089999999999,0.362969,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1170,108.2077,-7.261089999999999,0.416742,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1171,108.2127,-7.261089999999999,0.47051499999999996,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1172,108.2177,-7.261089999999999,0.49740100000000004,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1173,108.2577,-7.261089999999999,0.5511739999999999,289.9369,350,3,9,0,0,0,0,0,0,1,0,0
1174,108.2627,-7.261089999999999,0.5511739999999999,289.9369,350,3,10,0,0,0,0,0,0,1,0,0
1175,108.2678,-7.261089999999999,0.5511739999999999,309.9325,350,4,11,0,0,0,0,0,0,1,0,0
1176,108.2728,-7.261089999999999,0.5511739999999999,309.9325,350,3,10,0,0,0,0,0,0,1,0,0
1177,108.2778,-7.261089999999999,0.5780609999999999,309.9325,350,3,10,0,0,0,0,0,0,1,0,0
1178,108.2928,-7.261089999999999,0.5780609999999999,289.9369,350,3,8,0,0,0,0,0,0,1,0,0
1179,108.2978,-7.261089999999999,0.5511739999999999,269.9412,350,3,8,0,0,0,0,0,0,1,0,0
1180,108.3028,-7.261089999999999,0.524288,269.9412,350,3,8,0,0,0,0,0,0,1,0,0
1181,108.3078,-7.261089999999999,0.49740100000000004,269.9412,350,3,7,0,0,0,0,0,0,1,0,0
1182,108.3128,-7.261089999999999,0.47051499999999996,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1183,108.3178,-7.261089999999999,0.416742,249.9456,350,1,7,0,0,0,0,0,0,1,0,0
1184,108.3178,-7.261089999999999,0.416742,249.9456,350,1,7,0,0,0,0,0,0,1,0,0
1185,108.3278,-7.261089999999999,0.336082,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1186,108.3329,-7.261089999999999,0.309195,229.9499,350,3,6,0,0,0,0,0,0,1,0,0
1187,108.3379,-7.261089999999999,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1188,108.3379,-7.261089999999999,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1189,108.3429,-7.261089999999999,0.255422,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1190,108.3479,-7.261089999999999,0.22853600000000002,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1191,108.3529,-7.261089999999999,0.201649,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1192,108.1275,-7.25742,0.22853600000000002,289.9369,350,3,10,0,0,0,0,0,1,0,0,0
1193,108.1325,-7.25742,0.22853600000000002,249.9456,350,3,9,0,0,0,0,0,1,0,0,0
1194,108.1375,-7.25742,0.22853600000000002,229.9499,350,2,9,0,0,0,0,0,1,0,0,0
1195,108.1876,-7.25742,0.22853600000000002,189.9586,350,2,6,0,0,0,0,0,1,0,0,0
1196,108.1976,-7.25742,0.336082,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1197,108.2027,-7.25742,0.389855,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1198,108.2077,-7.25742,0.44362799999999997,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1199,108.2127,-7.25742,0.49740100000000004,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1200,108.2177,-7.25742,0.524288,189.9586,350,1,7,0,0,0,0,0,0,1,0,0
1201,108.2577,-7.25742,0.5780609999999999,289.9369,350,4,10,0,0,0,0,0,0,1,0,0
1202,108.2627,-7.25742,0.5780609999999999,289.9369,350,4,11,0,0,0,0,0,0,1,0,0
1203,108.2778,-7.25742,0.6049479999999999,309.9325,350,3,10,0,0,0,0,0,0,1,0,0
1204,108.3128,-7.25742,0.49740100000000004,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1205,108.3178,-7.25742,0.44362799999999997,249.9456,350,2,7,0,0,0,0,0,0,1,0,0
1206,108.3329,-7.25742,0.336082,229.9499,350,3,7,0,0,0,0,0,0,1,0,0
1207,108.3379,-7.25742,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1208,108.3429,-7.25742,0.255422,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1209,108.3479,-7.25742,0.22853600000000002,229.9499,350,1,6,0,0,0,0,0,0,1,0,0
1210,108.3529,-7.25742,0.201649,229.9499,350,2,5,0,0,0,0,0,0,1,0,0
1211,108.1275,-7.25375,0.255422,289.9369,350,3,10,0,0,0,0,0,1,0,0,0
1212,108.1325,-7.25375,0.255422,269.9412,350,3,10,0,0,0,0,0,1,0,0,0
1213,108.1375,-7.25375,0.255422,229.9499,350,2,9,0,0,0,0,0,1,0,0,0
1214,108.1426,-7.25375,0.255422,209.9543,350,2,9,0,0,0,0,0,1,0,0,0
1215,108.1826,-7.25375,0.201649,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1216,108.1876,-7.25375,0.255422,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1217,108.1926,-7.25375,0.309195,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1218,108.1976,-7.25375,0.362969,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1219,108.2027,-7.25375,0.416742,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1220,108.2177,-7.25375,0.5511739999999999,189.9586,350,2,8,0,0,0,0,0,0,1,0,0
1221,108.2577,-7.25375,0.6049479999999999,269.9412,350,4,11,0,0,0,0,0,0,1,0,0
1222,108.2627,-7.25375,0.6049479999999999,289.9369,350,5,12,0,0,0,0,0,0,1,0,0
1223,108.3379,-7.25375,0.309195,229.9499,350,2,7,0,0,0,0,0,0,1,0,0
1224,108.3429,-7.25375,0.28230900000000003,229.9499,350,3,6,0,0,0,0,0,0,1,0,0
1225,108.3479,-7.25375,0.22853600000000002,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1226,108.3529,-7.25375,0.201649,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1227,108.1275,-7.25007,0.309195,289.9369,350,2,11,0,0,0,0,0,1,0,0,0
1228,108.1325,-7.25007,0.309195,269.9412,350,2,10,0,0,0,0,0,1,0,0,0
1229,108.1375,-7.25007,0.309195,249.9456,350,2,10,0,0,0,0,0,1,0,0,0
1230,108.1776,-7.25007,0.201649,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1231,108.1826,-7.25007,0.22853600000000002,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1232,108.1876,-7.25007,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1233,108.1926,-7.25007,0.336082,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1234,108.1976,-7.25007,0.389855,189.9586,350,2,7,0,0,0,0,0,1,0,0,0
1235,108.2027,-7.25007,0.44362799999999997,189.9586,350,3,7,0,0,0,0,0,0,1,0,0
1236,108.2577,-7.25007,0.6049479999999999,269.9412,350,4,12,0,0,0,0,0,0,1,0,0
1237,108.3379,-7.25007,0.336082,229.9499,350,3,7,0,0,0,0,0,0,1,0,0
1238,108.3429,-7.25007,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1239,108.3429,-7.25007,0.28230900000000003,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1240,108.3479,-7.25007,0.255422,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1241,108.3479,-7.25007,0.255422,229.9499,350,2,6,0,0,0,0,0,0,1,0,0
1242,108.3529,-7.25007,0.201649,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1243,108.3529,-7.25007,0.201649,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1244,108.1275,-7.2464,0.336082,289.9369,350,3,11,0,0,0,0,0,1,0,0,0
1245,108.1325,-7.2464,0.336082,269.9412,350,2,10,0,0,0,0,0,1,0,0,0
1246,108.1375,-7.2464,0.336082,249.9456,350,3,10,0,0,0,0,0,1,0,0,0
1247,108.1726,-7.2464,0.22853600000000002,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1248,108.1776,-7.2464,0.22853600000000002,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1249,108.1826,-7.2464,0.255422,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1250,108.1876,-7.2464,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1251,108.1926,-7.2464,0.336082,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1252,108.1976,-7.2464,0.416742,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1253,108.2027,-7.2464,0.47051499999999996,189.9586,350,2,7,0,0,0,0,0,0,1,0,0
1254,108.3379,-7.2464,0.362969,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1255,108.3379,-7.2464,0.362969,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1256,108.3429,-7.2464,0.309195,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1257,108.3429,-7.2464,0.309195,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1258,108.3479,-7.2464,0.255422,209.9543,350,1,6,0,0,0,0,0,0,1,0,0
1259,108.3479,-7.2464,0.255422,209.9543,350,1,6,0,0,0,0,0,0,1,0,0
1260,108.3529,-7.2464,0.22853600000000002,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1261,108.1275,-7.2427399999999995,0.362969,309.9325,350,3,11,0,0,0,0,0,1,0,0,0
1262,108.1325,-7.2427399999999995,0.362969,269.9412,350,2,11,0,0,0,0,0,1,0,0,0
1263,108.1375,-7.2427399999999995,0.362969,249.9456,350,2,11,0,0,0,0,0,1,0,0,0
1264,108.1726,-7.2427399999999995,0.255422,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1265,108.1776,-7.2427399999999995,0.255422,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1266,108.1826,-7.2427399999999995,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1267,108.1876,-7.2427399999999995,0.309195,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1268,108.1926,-7.2427399999999995,0.362969,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1269,108.1976,-7.2427399999999995,0.416742,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1270,108.3078,-7.2427399999999995,0.712494,269.9412,350,2,8,0,0,0,0,0,0,1,0,0
1271,108.3128,-7.2427399999999995,0.658721,249.9456,350,3,9,0,0,0,0,0,0,1,0,0
1272,108.3278,-7.2427399999999995,0.49740100000000004,229.9499,350,3,8,0,0,0,0,0,0,1,0,0
1273,108.3329,-7.2427399999999995,0.44362799999999997,209.9543,350,3,7,0,0,0,0,0,0,1,0,0
1274,108.3379,-7.2427399999999995,0.389855,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1275,108.3429,-7.2427399999999995,0.336082,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1276,108.3429,-7.2427399999999995,0.336082,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1277,108.3479,-7.2427399999999995,0.28230900000000003,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1278,108.3529,-7.2427399999999995,0.22853600000000002,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1279,108.1275,-7.23907,0.416742,289.9369,350,2,11,0,0,0,0,0,1,0,0,0
1280,108.1325,-7.23907,0.416742,269.9412,350,3,11,0,0,0,0,0,1,0,0,0
1281,108.1375,-7.23907,0.389855,249.9456,350,2,11,0,0,0,0,0,1,0,0,0
1282,108.1726,-7.23907,0.255422,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1283,108.1776,-7.23907,0.28230900000000003,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1284,108.1826,-7.23907,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1285,108.1876,-7.23907,0.336082,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1286,108.1926,-7.23907,0.389855,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1287,108.1976,-7.23907,0.44362799999999997,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1288,108.2978,-7.23907,0.793153,269.9412,350,3,11,0,0,0,0,0,0,1,0,0
1289,108.3028,-7.23907,0.766267,269.9412,350,3,9,0,0,0,0,0,0,1,0,0
1290,108.3078,-7.23907,0.73938,269.9412,350,3,9,0,0,0,0,0,0,1,0,0
1291,108.3228,-7.23907,0.6049479999999999,229.9499,350,2,8,0,0,0,0,0,0,1,0,0
1292,108.3278,-7.23907,0.5511739999999999,229.9499,350,2,8,0,0,0,0,0,0,1,0,0
1293,108.3329,-7.23907,0.47051499999999996,209.9543,350,3,7,0,0,0,0,0,0,1,0,0
1294,108.3379,-7.23907,0.416742,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1295,108.3429,-7.23907,0.362969,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1296,108.3479,-7.23907,0.309195,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1297,108.3529,-7.23907,0.255422,209.9543,350,2,6,0,0,0,0,0,0,1,0,0
1298,108.1275,-7.2354,0.44362799999999997,289.9369,350,3,12,0,0,0,0,0,1,0,0,0
1299,108.1325,-7.2354,0.44362799999999997,269.9412,350,2,12,0,0,0,0,0,1,0,0,0
1300,108.1375,-7.2354,0.416742,249.9456,350,3,11,0,0,0,0,0,1,0,0,0
1301,108.1426,-7.2354,0.416742,229.9499,350,3,11,0,0,0,0,0,1,0,0,0
1302,108.1726,-7.2354,0.28230900000000003,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1303,108.1776,-7.2354,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1304,108.1826,-7.2354,0.309195,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1305,108.1876,-7.2354,0.336082,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1306,108.1926,-7.2354,0.389855,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1307,108.1976,-7.2354,0.44362799999999997,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1308,108.2527,-7.2354,0.685607,249.9456,350,5,18,0,0,0,0,0,0,1,0,0
1309,108.2577,-7.2354,0.685607,269.9412,350,5,16,0,0,0,0,0,0,1,0,0
1310,108.2678,-7.2354,0.73938,269.9412,350,5,16,0,0,0,0,0,0,1,0,0
1311,108.2728,-7.2354,0.766267,269.9412,350,5,15,0,0,0,0,0,0,1,0,0
1312,108.2928,-7.2354,0.82004,269.9412,350,5,12,0,0,0,0,0,0,1,0,0
1313,108.2978,-7.2354,0.82004,269.9412,350,4,11,0,0,0,0,0,0,1,0,0
1314,108.3028,-7.2354,0.82004,269.9412,350,3,9,0,0,0,0,0,0,1,0,0
1315,108.3078,-7.2354,0.766267,269.9412,350,3,10,0,0,0,0,0,0,1,0,0
1316,108.3178,-7.2354,0.685607,249.9456,350,3,9,0,0,0,0,0,0,1,0,0
1317,108.3228,-7.2354,0.631834,229.9499,350,3,9,0,0,0,0,0,0,1,0,0
1318,108.3278,-7.2354,0.5780609999999999,229.9499,350,2,8,0,0,0,0,0,0,1,0,0
1319,108.3329,-7.2354,0.524288,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1320,108.3379,-7.2354,0.44362799999999997,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1321,108.3429,-7.2354,0.389855,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1322,108.3479,-7.2354,0.336082,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1323,108.3529,-7.2354,0.28230900000000003,189.9586,350,3,6,0,0,0,0,0,0,1,0,0
1324,108.1275,-7.231730000000001,0.47051499999999996,289.9369,350,2,12,0,0,0,0,0,1,0,0,0
1325,108.1325,-7.231730000000001,0.47051499999999996,269.9412,350,2,12,0,0,0,0,0,1,0,0,0
1326,108.1375,-7.231730000000001,0.44362799999999997,249.9456,350,3,11,0,0,0,0,0,1,0,0,0
1327,108.1426,-7.231730000000001,0.416742,229.9499,350,3,12,0,0,0,0,0,1,0,0,0
1328,108.1726,-7.231730000000001,0.28230900000000003,209.9543,350,2,8,0,0,0,0,0,1,0,0,0
1329,108.1776,-7.231730000000001,0.28230900000000003,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1330,108.1826,-7.231730000000001,0.309195,229.9499,350,1,7,0,0,0,0,0,1,0,0,0
1331,108.1876,-7.231730000000001,0.336082,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1332,108.1926,-7.231730000000001,0.389855,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1333,108.1976,-7.231730000000001,0.44362799999999997,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
1334,108.2027,-7.231730000000001,0.49740100000000004,189.9586,350,1,7,0,0,0,0,0,1,0,0,0
1335,108.2427,-7.231730000000001,0.658721,229.9499,350,4,16,0,0,0,0,0,0,1,0,0
1336,108.2477,-7.231730000000001,0.658721,249.9456,350,5,18,0,0,0,0,0,0,1,0,0
1337,108.2527,-7.231730000000001,0.685607,249.9456,350,5,20,0,0,0,0,0,0,1,0,0
1338,108.2577,-7.231730000000001,0.712494,269.9412,350,4,18,0,0,0,0,0,0,1,0,0
1339,108.2627,-7.231730000000001,0.712494,269.9412,350,4,17,0,0,0,0,0,0,1,0,0
1340,108.2678,-7.231730000000001,0.766267,269.9412,350,5,18,0,0,0,0,0,0,1,0,0
1341,108.2728,-7.231730000000001,0.793153,269.9412,350,5,17,0,0,0,0,0,0,1,0,0
1342,108.2878,-7.231730000000001,0.8470610000000001,269.9412,350,5,14,0,0,0,0,0,0,1,0,0
1343,108.2928,-7.231730000000001,0.8470610000000001,269.9412,350,3,13,0,0,0,0,0,0,1,0,0
1344,108.2978,-7.231730000000001,0.8470610000000001,269.9412,350,4,11,0,0,0,0,0,0,1,0,0
1345,108.3028,-7.231730000000001,0.82004,269.9412,350,3,10,0,0,0,0,0,0,1,0,0
1346,108.3128,-7.231730000000001,0.766267,249.9456,350,3,11,0,0,0,0,0,0,1,0,0
1347,108.3178,-7.231730000000001,0.712494,249.9456,350,3,10,0,0,0,0,0,0,1,0,0
1348,108.3228,-7.231730000000001,0.658721,229.9499,350,3,9,0,0,0,0,0,0,1,0,0
1349,108.3278,-7.231730000000001,0.6049479999999999,229.9499,350,2,9,0,0,0,0,0,0,1,0,0
1350,108.3329,-7.231730000000001,0.5511739999999999,209.9543,350,3,8,0,0,0,0,0,0,1,0,0
1351,108.3379,-7.231730000000001,0.47051499999999996,209.9543,350,2,8,0,0,0,0,0,0,1,0,0
1352,108.3429,-7.231730000000001,0.416742,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1353,108.3479,-7.231730000000001,0.362969,209.9543,350,2,7,0,0,0,0,0,0,1,0,0
1354,108.3529,-7.231730000000001,0.309195,189.9586,350,3,6,0,0,0,0,0,0,1,0,0
1355,108.1275,-7.22805,0.47051499999999996,289.9369,350,2,12,0,0,0,0,0,1,0,0,0
1356,108.1325,-7.22805,0.47051499999999996,269.9412,350,2,12,0,0,0,0,0,1,0,0,0
1357,108.1375,-7.22805,0.47051499999999996,229.9499,350,2,12,0,0,0,0,0,1,0,0,0
1358,108.1426,-7.22805,0.44362799999999997,229.9499,350,1,12,0,0,0,0,0,1,0,0,0
1359,108.1726,-7.22805,0.309195,209.9543,350,2,8,0,0,0,0,0,1,0,0,0
1360,108.1776,-7.22805,0.309195,229.9499,350,2,8,0,0,0,0,0,1,0,0,0
1361,108.1826,-7.22805,0.309195,229.9499,350,1,7,0,0,0,0,0,1,0,0,0
1362,108.1876,-7.22805,0.336082,209.9543,350,2,7,0,0,0,0,0,1,0,0,0
1363,108.1926,-7.22805,0.389855,209.9543,350,1,7,0,0,0,0,0,1,0,0,0
